Client,regnr,Marke,Fordonsslag,Fordonsstatus,Karosserikod,Arsmodell,TotalVikt,Egenklass,Motoreffekt,Handelsbet,Karossny,api_matched,UW_Kategori,classification_method,classification_confidence,classification_reasoning
Client - 20,REGNR1345,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,720,TOYOTA COROLLA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1346,RENAULT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1347,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1348,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,590,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 20,REGNR1349,BRENDERUP,SLÄP,AVST,Släpkärra,1900.0,,Lätt släp,,FS1425 OB,Släpkärra,True,Släp,rule_based,,
Client - 20,REGNR1350,RENAULT,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,660,CAPTUR,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1351,RENAULT,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,540,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1352,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2021.0,,Personbil,550,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 20,REGNR1353,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1354,RENAULT,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1355,RENAULT,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,670,MEGANE E-TECH PLUG-IN HY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1356,RENAULT,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1357,THULE LM0650U,SLÄP,ITRAFIK,Flak - Godslåda,2010.0,,Lätt släp,,THULE LM0650U,Flak - Godslåda,True,Släp,rule_based,,
Client - 20,REGNR1358,RENAULT,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,670,MEGANE E-TECH PLUG-IN HY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1359,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,1070,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 20,REGNR1360,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1361,DACIA,PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,660,LOGAN,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1362,DACIA SD,PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,660,LOGAN,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1363,NISSAN J4,PB,ITRAFIK,Fordon avsett för fler ändamål,2014.0,,Personbil,840,NISSAN PRIMASTAR,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 20,REGNR1364,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1365,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,860,NISSAN JUKE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 20,REGNR1366,ALSPAW,SLÄP,ITRAFIK,Släpkärra,2022.0,,Släp,,ESTRADA MOBILNA,Släpkärra,True,Släp,rule_based,,
Client - 20,REGNR1367,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1368,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,740,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1369,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,590,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 20,REGNR1370,RENAULT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,560,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1371,"VOLKSWAGEN, VW",PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,CADDY,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 20,REGNR1372,FORD,LB,ITRAFIK,Lastbil,2019.0,,Lätt lastbil,1250,RANGER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 20,REGNR1373,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,1030,CAPTUR,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1374,VOLVO,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1860,V60,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 20,REGNR1375,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1376,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,670,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1377,RENAULT,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,670,CLIO (E-TECH HYBRID),Halvkombi,True,Personbil,rule_based,,
Client - 20,REGNR1378,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 20,OREG,John Deere 2653B,,,Åkgräsklippare,2011.0,,,,,,False,Lätt lastbil,ml_model,0.786,LogReg: Lätt lastbil (79%)
Client - 19,REGNR1380,MC-CORMICK C-MAX 75,TR,ITRAFIK,Traktor,2007.0,,???,500,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 19,REGNR1381,FORD 4600,TR,ITRAFIK,Traktor,1979.0,,???,450,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 19,REGNR1382,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1383,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1384,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1385,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1386,WIOLA,SLÄP,ITRAFIK,Släpkärra,2022.0,,Släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1387,FORD FCD,LB,ITRAFIK,Skåpbil,2014.0,,Lätt lastbil,920,TRANSIT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1388,VW CADDY SKÅP,LB,ITRAFIK,Skåp,2007.0,,Lätt lastbil,590,,Skåp,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1389,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1390,STRANGA HOOKLOADA HL014S,SLÄP,AVST,Släpkärra,1900.0,,Tungt släp,,,Släpkärra,True,Tungt släp,rule_based,,
Client - 19,REGNR1391,MASSEY FERGUSON DE,TR,ITRAFIK,Traktor,2009.0,,Traktor,746,MF5455,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 19,REGNR1392,THULE R0750,SLÄP,ITRAFIK,Flak - Godslåda,2009.0,,Lätt släp,,THULE R0750,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1393,REKOTRAILER E,SLÄP,ITRAFIK,Släpkärra,2016.0,,Lätt släp,,FE 4115,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1394,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1395,WIOLA,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1396,FORD,LB,ITRAFIK,Lastbil,2018.0,,Brandbil lätt,1470,RANGER,Lastbil,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1397,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1398,REKO TRAILER 750 SE,SLÄP,ITRAFIK,Flak - Godslåda,1997.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1399,WIOLA,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1400,HOLDER 212,TR,ITRAFIK,Traktor,2014.0,,Traktor,490,C 270,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 19,REGNR1401,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1402,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1403,"VOLKSWAGEN, VW",LB,ITRAFIK,Lastbil,2019.0,,Lätt lastbil,750,VW TRP P-U DH,Lastbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1404,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1405,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1406,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1407,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2021.0,,Lätt släp,,FS1425 OB,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1408,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1409,"TOYOTA N2(EU,TSAM)",LB,ITRAFIK,Pick-up,2012.0,,Brandbil lätt,1260,TOYOTA HILUX,Pick-up,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1410,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1411,NEW HOLLAND BD,TR,ITRAFIK,Traktor,2012.0,,Traktor,1040,T6040,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 19,REGNR1412,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1413,STEMA ST O1-I,SLÄP,ITRAFIK,Släpkärra,2013.0,,Lätt släp,,ST O1-I,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1414,SUZUKI LTA750XP,TGHJUL,AVST,,1900.0,,???,370,,,False,Släp,ml_model,0.966,LogReg: Släp (97%)
Client - 19,REGNR1415,QUADDY,TR,ITRAFIK,Traktor,2020.0,,???,360,KODIAK,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 19,REGNR1416,LJUNGBYMASKIN L11,MRED,ITRAFIK,Hjullastare,2007.0,,???,1300,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 19,REGNR1417,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 19,REGNR1418,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 19,REGNR1419,WIOLA,SLÄP,ITRAFIK,Släpkärra,2020.0,,,,,,False,Släp,ml_model,0.684,LogReg: Släp (68%)
Client - 19,REGNR1420,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 19,REGNR1421,HAPERT EO,SLÄP,ITRAFIK,Släpkärra,2014.0,,,,,,False,Släp,ml_model,0.684,LogReg: Släp (68%)
Client - 19,REGNR1422,REKOTRAILER,SLÄP,ITRAFIK,Släpkärra,2016.0,,,,,,False,Släp,ml_model,0.684,LogReg: Släp (68%)
Client - 19,REGNR1423,FYRA PE 9025,SLÄP,ITRAFIK,Flak - Godslåda,1991.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1424,WIOLA,SLÄP,ITRAFIK,Släpkärra,2020.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1425,LS MTRON R-MODEL,TR,ITRAFIK,Traktor,2014.0,,Traktor,350,LS XR50C,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 19,REGNR1426,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2021.0,,Lätt släp,,FS1425 OB,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1427,OPEL,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,900,VIVARO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1428,THULE 7260B,SLÄP,ITRAFIK,Skåp,2009.0,,Släp,,,Skåp,True,Släp,rule_based,,
Client - 19,REGNR1429,THULE LM0650U,SLÄP,ITRAFIK,Flak - Godslåda,2010.0,,Lätt släp,,THULE LM0650U,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1430,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1431,FORD,LB,ITRAFIK,Lastbil,2018.0,,Brandbil lätt,1470,RANGER,Lastbil,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1432,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1433,WIOLA,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1434,TRANESLÄPET 781 NB,SLÄP,ITRAFIK,Flak - Godslåda,1989.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1435,THULE RT1250,SLÄP,ITRAFIK,Flak - Godslåda,2010.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1436,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,,KANGOO EXPRESS Z.E.,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1437,HEBY-TRAILER 75,SLÄP,ITRAFIK,Brandfordon,1973.0,,Lätt släp,,,Brandfordon,True,Släp,rule_based,,
Client - 19,REGNR1438,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1439,BLYSS,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1440,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,920,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 19,REGNR1441,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1442,DINO TRANSPORT 910,SLÄP,ITRAFIK,Flak - Godslåda,1974.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1443,QUADDY,TR,ITRAFIK,Traktor,2020.0,,???,360,KODIAK,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 19,REGNR1444,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1445,RENAULT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,800,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1446,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,880,GRAND C-MAX,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1447,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1448,WIOLA,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1449,NYVAB,SLÄP,ITRAFIK,Släpkärra,2020.0,,Lätt släp,,SLÄPO 2B,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1450,RESPO,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,750V501T199,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1451,BRENTEX-TRAILER,SLÄP,ITRAFIK,Släpkärra,2021.0,,Lätt släp,,BREN-500B,Släpkärra,True,Släp,rule_based,,
Client - 19,REGNR1452,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Brandbil lätt,1460,MULTIVAN,Stationsvagn kombivagn,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1453,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1454,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1455,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1456,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1457,SCANIA P94GB4X2NZ310,LB,ITRAFIK,Brandfordon,1999.0,,Brandbil,2280,,Brandfordon,True,Brandfordon,rule_based,,
Client - 19,REGNR1458,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1459,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1460,FORD,LB,ITRAFIK,Lastbil,2017.0,,Lätt lastbil,960,TRANSIT,Lastbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1461,FORD TRANSIT/TOURNEO CON,LB,ITRAFIK,Skåp,2010.0,,Lätt lastbil,660,FORD TRANSIT CONNECT,Skåp,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1462,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,880,GRAND C-MAX,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1463,VW CADDY SKÅP TDI,LB,ITRAFIK,Skåp,2010.0,,Lätt lastbil,550,CADDY,Skåp,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1464,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1465,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1466,VOLVO C + XC90,PB,ITRAFIK,Brandfordon,2007.0,,Brandbil lätt,1360,,Brandfordon,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1467,POLARIS SPORSMAN 6X6,TGSK,ITRAFIK,Hjul,2008.0,,???,280,,Hjul,False,Släp,ml_model,0.979,LogReg: Släp (98%)
Client - 19,REGNR1468,NISSAN KUBISTAR,LB,ITRAFIK,Skåp,2009.0,,Lätt lastbil,620,,Skåp,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1469,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1470,ISUZU EXT 2.5MT,LB,ITRAFIK,Flak - Godslåda,2011.0,,Lätt lastbil,1000,ISUZU EXT 2.5MT,Flak - Godslåda,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1471,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1472,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1473,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,670,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1474,TRANE-SLÄPET NL 1000,SLÄP,ITRAFIK,Flak - Godslåda,1987.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1475,HT-VERKEN PBNB 650-200,SLÄP,ITRAFIK,Flak - Godslåda,1987.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1476,"VW CARAVELLE COMFL 2,5",PB,ITRAFIK,Fordon avsett för fler ändamål,2008.0,,Personbil,960,,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 19,REGNR1477,"VW PICKUP DH 2,0",LB,ITRAFIK,Flak - Lämmar,2011.0,,Brandbil lätt,750,TRANSPORTER,Flak - Lämmar,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1478,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,880,GRAND C-MAX,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1479,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1480,VALMET TERRI 1020 D,TGV,ITRAFIK,Banke,1988.0,,???,140,,Banke,False,Släp,ml_model,0.974,LogReg: Släp (97%)
Client - 19,REGNR1481,"TOYOTA N2(EU,TSAM)",LB,ITRAFIK,Pick-up,2012.0,,Brandbil lätt,1260,TOYOTA HILUX,Pick-up,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1482,THULE 0500UGBL,SLÄP,ITRAFIK,För transport av båtar,2019.0,,Lätt släp,,,För transport av båtar,True,Släp,rule_based,,
Client - 19,REGNR1483,"VW PICKUP EH 1,9",LB,ITRAFIK,Flak - Lämmar,2009.0,,Lätt lastbil,750,,Flak - Lämmar,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1484,NISSAN M20N,LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,660,NISSAN NV200,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1485,NISSAN D401,LB,ITRAFIK,Lastbil,2013.0,,Lätt lastbil,1400,NISSAN NAVARA,Lastbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1486,MOREVAGNEN A150,SLÄP,ITRAFIK,Släpkärra,2019.0,,Tungt släp,,,Släpkärra,True,Tungt släp,rule_based,,
Client - 19,REGNR1487,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1488,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1489,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1490,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1491,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,,KANGOO EXPRESS Z.E.,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1492,VOLVO L + V70,PB,ITRAFIK,Stationsvagn kombivagn,1999.0,,Brandbil lätt,1420,,Stationsvagn kombivagn,True,Lätt brandfordon,rule_based,,
Client - 19,REGNR1493,HOLDER P70C-460,TR,ITRAFIK,Traktor,1993.0,,???,260,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 19,REGNR1494,NISSAN,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,660,NISSAN NV200,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 19,REGNR1495,SCANIA P93HK4X4L25046Z,LB,ITRAFIK,Brandfordon,1994.0,,Brandbil,2080,,Brandfordon,True,Brandfordon,rule_based,,
Client - 19,REGNR1496,SCANIA,LB,ITRAFIK,Lastbil,2020.0,,Lastbil,3020,P 410,Lastbil,True,Tung lastbil,rule_based,,
Client - 19,REGNR1497,SCANIA,LB,ITRAFIK,Lastbil,2018.0,,Brandbil,3020,P410LB4X2HNB,Lastbil,True,Brandfordon,rule_based,,
Client - 19,REGNR1498,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1499,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1500,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 19,REGNR1501,THULE B05,SLÄP,ITRAFIK,Flak - Godslåda,2012.0,,Släp,,LV1000,Flak - Godslåda,True,Släp,rule_based,,
Client - 19,REGNR1502,RENAULT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 19,REGNR1503,KUBOTA,TR,ITRAFIK,Traktor,2016.0,,Traktor,269,STW37,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 19,REGNR1504,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,850,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
