Client,CLAIM_TYPE,CLAIM_CAUSE,CLAIM_YEAR,DAMAGE_DATE,LAST_MONTH_NET_PAID,LAST_MONTH_REMAINING_RESERVES,LAST_MONTH_INCURRED,DEDUCTIBLE,FLEET_TYPE,FLEET_GROUP,Net paid adj,Reserves adj,Incurred adj,idx,Net paid idx,Reserves idx,Incurred idx,Incl. 0,Ex. 0,minor,major
Client - 19,Additional insurance,Rental car,2019,2019-09-12,778,0,778,0,Personbil,Personbil Halv,778,0,778,1.1775549542754817,916.1377544263248,0.0,916.1377544263248,1,1,916,0
Client - 19,Kasko,Kört/backat på fasta föremål,2019,2019-10-05,1920,0,1920,0,Personbil,Personbil Hel,1920,0,1920,1.1752586153280005,2256.496541429761,0.0,2256.496541429761,1,1,2256,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2019,2019-07-12,39071,0,39071,0,Lätt lastbil,Lätt lastbil,39071,0,39071,1.1827713544079563,46212.059588073265,0.0,46212.059588073265,1,1,46212,0
Client - 19,Partly own damage,Innbrudd,2019,2019-10-09,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Glass - replacement of windshield,2019,2019-01-31,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.203864927191195,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Annan olycka",2019,2019-09-27,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1775549542754817,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Backat på annat fordon ,2020,2020-04-25,0,0,0,0,Personbil,Personbil halv,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2021,2021-11-30,31674,0,31674,0,Traktor,"Traktor, minitraktor, åkgrasklippare",31674,0,31674,1.093799709780107,34645.01200757511,0.0,34645.01200757511,1,1,34645,0
Client - 19,Additional insurance,Rental car,2020,2020-01-01,2979,0,2979,0,Personbil,Personbil halv,2979,0,2979,1.1687322604768526,3481.653403960544,0.0,3481.653403960544,1,1,3481,0
Client - 19,Vagn,Parking damage,2020,2020-09-21,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1542833305193285,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-12-10,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1705609685452083,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2020,2020-01-17,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2019,2019-10-14,11292,0,11292,0,Personbil,Personbil Hel,11292,0,11292,1.1752586153280005,13271.02028428378,0.0,13271.02028428378,1,1,13271,0
Client - 19,"Additional insurance, Partly own damage","Rental car, Machine damage",2020,2020-04-21,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 19,Tyveri/Innbrudd,Annan olycka,2019,2019-10-09,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Damage, Rental car",2021,2021-09-20,1508,0,1508,0,Lätt lastbil,Lätt lastbil,1508,0,1508,1.105121786731954,1666.5236543917867,0.0,1666.5236543917867,1,1,1666,0
Client - 19,"Vagn, Additional insurance, Additional insurance","Damage, Rental car, Excess reduction in vandalism",2021,2021-01-30,0,0,0,0,Personbil,Personbil hel,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Glass - replacement of windshield,2019,2019-09-16,2296,0,2296,0,Lätt lastbil,Lätt lastbil,2296,0,2296,1.1775549542754817,2703.6661750165063,0.0,2703.6661750165063,1,1,2703,0
Client - 19,Partly own damage,Innbrudd,2019,2019-10-09,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2020,2020-03-27,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 19,Kasko,Kört/backat på fasta föremål,2020,2020-06-24,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1611101902209282,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Additional insurance, Vagn","Feltskifte, Rental car, Annan olycka",2019,2019-04-23,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1924174712054612,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Glass - repair,2020,2020-02-26,400,0,400,0,Lätt lastbil,Lätt lastbil,400,0,400,1.1671869599566365,466.8747839826546,0.0,466.8747839826546,1,1,466,0
Client - 19,Ansvar,Påkjørt parkert bil,2019,2019-06-10,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1857614996560415,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Machine damage,2019,2019-09-01,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1775549542754817,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2022,2022-06-09,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.054526910261884,0.0,0.0,0.0,1,0,0,0
Client - 19,Vagn,Damage,2020,2020-12-03,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.145550141445246,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2022,2022-09-08,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.041228241270539,0.0,0.0,0.0,1,0,0,0
Client - 19,Kasko,Kört/backat på fasta föremål,2019,2019-06-27,7824,0,7824,0,Lätt lastbil,Lätt lastbil,7824,0,7824,1.1857614996560415,9277.397973308869,0.0,9277.397973308869,1,1,9277,0
Client - 19,Vagn,Single vehicle accident,2019,2019-11-11,6006,0,6006,0,Lätt lastbil,Lätt lastbil,6006,0,6006,1.1726796840969527,7043.114182686298,0.0,7043.114182686298,1,1,7043,0
Client - 19,Partly own damage,Innbrudd,2020,2020-09-18,1700,0,1700,0,Lätt lastbil,Lätt lastbil,1700,0,1700,1.1542833305193285,1962.2816618828585,0.0,1962.2816618828585,1,1,1962,0
Client - 19,"Partly own damage, Additional insurance","Innbrudd, Rental car",2020,2020-08-24,0,0,0,0,Personbil,Personbil (avställd),0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Vagn, Additional insurance","Yield, Annan olycka, Rental car",2021,2021-11-22,43805,0,43805,0,Lätt lastbil,Lätt lastbil,43805,0,43805,1.093799709780107,47913.89628691759,0.0,47913.89628691759,1,1,47913,0
Client - 19,Kasko,Kört/backat på fasta föremål,2020,2020-04-23,0,0,0,0,Personbil,Personbil hel,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2020,2020-04-23,56060,0,56060,0,Personbil,Personbil hel,56060,0,56060,1.164242831465623,65267.45313196283,0.0,65267.45313196283,1,1,65267,0
Client - 19,"Additional insurance, Partly own damage","Rental car, Innbrudd",2020,2020-07-20,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Innbrudd,2019,2019-10-09,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-05-11,0,0,0,0,Personbil,Personbil hel,0,0,0,1.0589936876090518,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2020,2020-06-06,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1611101902209282,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2019,2019-12-18,37418,0,37418,0,Personbil,Personbil Halv,37418,0,37418,1.1705609685452083,43800.0503210246,0.0,43800.0503210246,1,1,43800,0
Client - 19,Bilansvar,Påkörd/bilolycka,2022,2022-02-05,1988,48011,49999,0,,,1988,48011,49999,1.0760148127716114,2139.1174477899635,51660.54717597783,53799.6646237678,1,1,53799,0
Client - 19,Additional insurance,Rental car,2020,2020-06-10,1019,0,1019,0,Personbil,Personbil halv,1019,0,1019,1.1611101902209282,1183.171283835126,0.0,1183.171283835126,1,1,1183,0
Client - 19,Additional insurance,Rental car,2020,2020-07-26,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2019,2019-06-10,6040,0,6040,0,Personbil,Personbil Hel,6040,0,6040,1.1857614996560415,7161.99945792249,0.0,7161.99945792249,1,1,7161,0
Client - 19,Vagnskadegaranti,Single vehicle accident,2019,2019-06-17,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1857614996560415,0.0,0.0,0.0,1,0,0,0
Client - 19,Tyveri/Innbrudd,Innbrudd,2020,2020-08-24,0,0,0,0,Personbil,Personbil hel,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 19,Vagn,Single vehicle accident,2019,2019-06-12,26689,0,26689,0,Personbil,Personbil Hel,26689,0,26689,1.1857614996560415,31646.78866432009,0.0,31646.78866432009,1,1,31646,0
Client - 19,"Vagn, Kasko","Single vehicle accident, Kört/backat på fasta föremål",2019,2019-07-29,32958,0,32958,0,Lätt lastbil,Lätt lastbil,32958,0,32958,1.1827713544079563,38981.778298577425,0.0,38981.778298577425,1,1,38981,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2019,2019-12-09,2095,0,2095,0,Personbil,Personbil Halv,2095,0,2095,1.1705609685452083,2452.3252291022113,0.0,2452.3252291022113,1,1,2452,0
Client - 19,Tyveri/Innbrudd,Annan olycka,2019,2019-12-25,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1705609685452083,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Ansvar","Annan olycka, Påkjørt bakfra",2022,2022-02-05,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Glass - replacement of windshield,2020,2020-03-01,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2020,2020-03-27,4597,0,4597,0,Personbil,Personbil hel,4597,0,4597,1.1657876971211079,5359.126043665733,0.0,5359.126043665733,1,1,5359,0
Client - 19,"Vagn, Ansvar","Annan olycka, Møtekollisjon",2020,2020-11-20,9969,0,9969,0,Brandfordon,Brandfordon lätt,9969,0,9969,1.1482108277162304,11446.5137415031,0.0,11446.5137415031,1,1,11446,0
Client - 19,Ansvar,Annan olycka,2019,2019-10-21,5451,0,5451,0,Personbil,Personbil Hel,5451,0,5451,1.1752586153280005,6406.3347121529305,0.0,6406.3347121529305,1,1,6406,0
Client - 19,Partly own damage,Glass - repair,2019,2019-04-30,142,0,142,0,Personbil,Personbil Hel,142,0,142,1.1924174712054612,169.3232809111755,0.0,169.3232809111755,1,1,169,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2023,2023-04-17,0,13823,13823,0,Personbil,Personbil hel,0,13823,13823,1.0136697314539869,0.0,14011.956697888461,14011.956697888461,1,1,14011,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-08-19,33854,0,33854,0,Personbil,Personbil hel,33854,0,33854,1.110381205992676,37590.845347676055,0.0,37590.845347676055,1,1,37590,0
Client - 19,Partly own damage,Innbrudd,2019,2019-12-25,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1705609685452083,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2021,2021-06-25,5874,0,5874,0,Personbil,Personbil hel,5874,0,5874,1.1199557377618696,6578.620003613222,0.0,6578.620003613222,1,1,6578,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2020,2020-07-13,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance, Additional insurance","Påkjørsel dyr, Rental car, Excess reduction in animal collision",2020,2020-06-09,3449,0,3449,0,Personbil,Personbil hel,3449,0,3449,1.1611101902209282,4004.6690460719815,0.0,4004.6690460719815,1,1,4004,0
Client - 19,Vagn,Single vehicle accident,2020,2020-01-21,0,0,0,0,Brandfordon,Brandfordon lätt,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Innbrudd,2019,2019-10-09,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Vagn","Påkjørt parkert bil, Annan olycka",2022,2022-10-12,0,16238,16238,0,Traktor,"Traktor, minitraktor, åkgrasklippare",0,16238,16238,1.0369976628633308,0.0,16838.768049574766,16838.768049574766,1,1,16838,0
Client - 19,Partly own damage,Innbrudd,2019,2019-11-13,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1726796840969527,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2021,2021-03-12,2281,0,2281,0,Personbil,Personbil halv EL,2281,0,2281,1.1346565716830876,2588.1516400091227,0.0,2588.1516400091227,1,1,2588,0
Client - 19,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-04-07,2780,0,2780,0,Personbil,Personbil hel,2780,0,2780,1.0642131231470413,2958.512482348775,0.0,2958.512482348775,1,1,2958,0
Client - 19,"Additional insurance, Vagn","Rental car, Damage",2021,2021-09-24,3022,0,3022,0,Lätt lastbil,Lätt lastbil,3022,0,3022,1.105121786731954,3339.678039503965,0.0,3339.678039503965,1,1,3339,0
Client - 19,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-12-20,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.0288339214644617,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Additional insurance","Rental car, Rental car",2022,2022-04-01,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0642131231470413,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Ansvar","Annan olycka, Påkjørt parkert bil",2021,2021-03-29,9919,0,9919,0,Brandfordon,Brandfordon,9919,0,9919,1.1346565716830876,11254.658534524546,0.0,11254.658534524546,1,1,11254,0
Client - 19,Ansvar,Hit property,2020,2020-04-25,0,0,0,0,Personbil,Personbil halv,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2021,2021-12-27,3511,0,3511,0,Personbil,Personbil halv EL,3511,0,3511,1.0875911369863258,3818.53248195899,0.0,3818.53248195899,1,1,3818,0
Client - 19,Additional insurance,Rental car,2020,2020-11-24,0,0,0,0,Personbil,Personbil (avställd),0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-01-02,461,0,461,0,Personbil,Personbil Hel,461,0,461,1.203864927191195,554.9817314351409,0.0,554.9817314351409,1,1,554,0
Client - 19,"Additional insurance, Partly own damage","Rental car, Innbrudd",2022,2022-07-30,3965,0,3965,0,Personbil,Personbil hel,3965,0,3965,1.0499918221198097,4163.217574705045,0.0,4163.217574705045,1,1,4163,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-03-25,0,0,0,0,Personbil,Personbil hel,0,0,0,1.06941858798354,0.0,0.0,0.0,1,0,0,0
Client - 19,Vagn,Single vehicle accident,2022,2022-10-18,0,0,0,0,Traktor,"Traktor, minitraktor, åkgrasklippare",0,0,0,1.0369976628633308,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Påkjørt parkert bil",2019,2019-02-02,37467,0,37467,0,Personbil,Personbil Hel,37467,0,37467,1.200558420259328,44981.322331856245,0.0,44981.322331856245,1,1,44981,0
Client - 19,Additional insurance,Rental car,2021,2021-01-14,0,0,0,0,Personbil,Personbil halv,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2021,2021-01-27,0,0,0,0,Personbil,Personbil halv,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-09-17,5100,0,5100,0,Personbil,Personbil Halv,5100,0,5100,1.1775549542754817,6005.530266804957,0.0,6005.530266804957,1,1,6005,0
Client - 19,Kasko,Kört/backat på fasta föremål,2019,2019-05-15,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1889382243053055,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2021,2021-08-31,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.110381205992676,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Ansvar","Yield, Yield",2022,2022-07-05,0,10823,10823,0,Personbil,Personbil halv,0,10823,10823,1.0499918221198097,0.0,11364.0614908027,11364.0614908027,1,1,11364,0
Client - 19,Vagn,Single vehicle accident,2019,2019-09-05,7882,0,7882,0,Lätt lastbil,Lätt lastbil,7882,0,7882,1.1775549542754817,9281.488149599347,0.0,9281.488149599347,1,1,9281,0
Client - 19,Partly own damage,Innbrudd,2019,2019-10-09,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1752586153280005,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Vagn","Påkjørt bakfra, Annan olycka",2021,2021-10-24,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 19,Vagn,Parking damage,2021,2021-02-09,3420,0,3420,0,Personbil,Personbil hel,3420,0,3420,1.138109015120565,3892.3328317123323,0.0,3892.3328317123323,1,1,3892,0
Client - 19,Tyveri/Innbrudd,Annan olycka,2019,2019-12-25,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1705609685452083,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt bakfra,2022,2022-02-05,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 19,Partly own damage,Glass - replacement of windshield,2023,2023-01-10,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.0248988356562394,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-10-31,3501,0,3501,0,Lätt lastbil,Lätt lastbil,3501,0,3501,1.0369976628633308,3630.528817684521,0.0,3630.528817684521,1,1,3630,0
Client - 19,"Vagn, Additional insurance","Damage, Rental car",2023,2023-02-24,0,10823,10823,0,Lätt lastbil,Lätt lastbil,0,10823,10823,1.0210603684950852,0.0,11050.936368222307,11050.936368222307,1,1,11050,0
Client - 19,"Additional insurance, Ansvar","Rental car, Påkjørt parkert bil",2023,2023-06-24,0,10823,10823,0,Personbil,Personbil halv EL,0,10823,10823,1.0066551462666173,0.0,10895.028648043599,10895.028648043599,1,1,10895,0
Client - 19,"Additional insurance, Additional insurance","Rental car, Rental car",2021,2021-12-30,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.0875911369863258,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2020,2020-08-29,0,0,0,0,Personbil,Personbil halv,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Annan olycka",2022,2022-07-04,44855,0,44855,0,Personbil,Personbil hel,44855,0,44855,1.0499918221198097,47097.383181184065,0.0,47097.383181184065,1,1,47097,0
Client - 19,Partly own damage,Glass - replacement of windshield,2022,2022-04-01,28,0,28,0,Personbil,Personbil hel,28,0,28,1.0642131231470413,29.797967448117156,0.0,29.797967448117156,1,1,29,0
Client - 19,Additional insurance,Rental car,2022,2022-10-01,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0369976628633308,0.0,0.0,0.0,1,0,0,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-08-04,5070,0,5070,0,Lätt lastbil,Lätt lastbil,5070,0,5070,1.0455592846950434,5300.98557340387,0.0,5300.98557340387,1,1,5300,0
Client - 19,Ansvar,Møtekollisjon,2021,2021-06-30,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 19,Ansvar,Påkjørt parkert bil,2021,2021-08-31,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.110381205992676,0.0,0.0,0.0,1,0,0,0
Client - 19,Vagn,Parking damage,2021,2021-09-21,0,0,0,0,Personbil,Personbil halv,0,0,0,1.105121786731954,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-09-29,5112,0,5112,0,Personbil,Personbil hel,5112,0,5112,1.041228241270539,5322.758769374995,0.0,5322.758769374995,1,1,5322,0
Client - 19,"Vagn, Additional insurance","Single vehicle accident, Rental car",2023,2023-07-13,0,13823,13823,0,Personbil,Personbil hel,0,13823,13823,1.0032868372062096,0.0,13868.433950701436,13868.433950701436,1,1,13868,0
Client - 19,Additional insurance,Rental car,2022,2022-05-01,10876,0,10876,0,Personbil,Personbil halv,10876,0,10876,1.0589936876090518,11517.615346436047,0.0,11517.615346436047,1,1,11517,0
Client - 19,Additional insurance,Rental car,2022,2022-02-14,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Additional insurance","Rental car, Excess reduction in vandalism",2022,2022-01-13,0,0,0,0,Personbil,Personbil halv EL,0,0,0,1.0819545435889897,0.0,0.0,0.0,1,0,0,0
Client - 19,Additional insurance,Rental car,2019,2019-12-30,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1705609685452083,0.0,0.0,0.0,1,0,0,0
Client - 19,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-01-18,7302,0,7302,0,Personbil,Personbil (avställd),7302,0,7302,1.142055847439159,8339.29179800074,0.0,8339.29179800074,1,1,8339,0
Client - 19,Additional insurance,Rental car,2022,2022-08-02,10406,0,10406,0,Personbil,Personbil halv EL,10406,0,10406,1.0455592846950434,10880.089916536623,0.0,10880.089916536623,1,1,10880,0
Client - 19,"Additional insurance, Additional insurance","Rental car, Wrong fuelling",2019,2019-03-26,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1963179725577933,0.0,0.0,0.0,1,0,0,0
Client - 19,"Ansvar, Additional insurance, Vagn","Yield, Rental car, Annan olycka",2023,2023-04-18,0,13823,13823,0,Personbil,Personbil hel,0,13823,13823,1.0136697314539869,0.0,14011.956697888461,14011.956697888461,1,1,14011,0
Client - 19,Additional insurance,Rental car,2022,2022-01-25,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0819545435889897,0.0,0.0,0.0,1,0,0,0
